No,id,nama_perusahaan,sub_kimap,hasil_produksi,jenis_produk,spesifikasi_produk,standar_produk,no_sertifikat_produk,nilai_tkdn,kapasitas_produksi,kategori,peringkat,provinsi,kabupaten,lampiran_url
6271,10518,PT KOKAI INDO ABADI,Valves,Valve,Ball Valve,"- Type : Manual Ball Valve
- Size : 1/2"", 3/4"", 1"", 1 1/4"", 1 1/2"", 2"", 2 1/2"", 3"", 4"", 6"", 8"" 10"", 12"", 14"", 16""
- Pressure rating : 150, 300, 400, 600
- Material : Forging",API 6D,6D-1549,25.69%,6000 pcs/tahun,Dimaksimalkan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB83018858374OUGF.PDF
6272,10519,PT KOKAI INDO ABADI,Valves,Valve,Ball Valve,"- Type : Manual Ball Valve
- Size : 1/2"", 3/4"", 1"", 1 1/4"", 1 1/2"", 2"", 2 1/2"", 3"", 4"", 6"", 8"" 10"", 12"", 14"", 16"", 18"", 20"", 24"", 26"", 28"", 30"", 32"", 34"", 36"", 38"", 40""
- Pressure rating : 150, 300, 400, 600, 800, 900, 1500
- Material : Carbon Steel Casting, Forging",API 6D,6D-1549,-,6000 pcs/tahun,Diberdayakan,2,DKI Jakarta,Kota Jakarta Pusat,PT._KOKAI_INDO_ABADI_SKUPBB83018858374OUGF.PDF
6273,10604,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal Safety Equipments ,Flame Resistant Coveralls ,"FIREGAP
Type: Treated Cotton
Fabric composition: 100% Cotton FR
   Weight : 7,5 oz 

One piece or 2 pieces type.

Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 

Completed with embroidery patch(es).
NFPA 2112 Certified, No. 20190925-MH60283",NFPA 2112  NFPA 70E  ASTM F1959  ASTM F1506  EN ISO 11612  ASTM F1930,,65.39%,15.000 Pcs/thn,Diwajibkan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6274,10605,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Flame Resistant Jackets,"FIREGAP
Type: Treated Cotton
 
Fabric composition: 100% Cotton FR

Weight : 7,5 – 10 oz 

Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 
Completed with embroidery patch(es).
",NFPA 2112  NFPA 70E  ASTM F1959  ASTM F1506  EN ISO 11612  ASTM F1930,,-,7.500 Pcs/thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6275,10606,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Flame Resistant Welder Jackets,"FIREGAP
Outer Shell Fabric composition: 100% Cotton Denim, 13 oz
Inner Shell Fabric composition: Aramid, 4,5 oz

Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 

Completed with embroidery patch(es).
",NFPA 2112  EN ISO 11611  EN ISO 11612,,-,3.000 Pcs/Thn ,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6276,10607,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal Safety Equipments ,Flame Resistant Coveralls ,"RID O’ FIRE
Type: Inherently

Fabric composition :
93% Meta Aramid, 5% Para Aramid, 2% Anti-Static
or
Aramid blend

    Weight: 6 oz

One piece or 2 pieces type.
Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 

Completed with embroidery patch(es).
NFPA 2112 Certified, No. 20190925-MH60283.",NFPA 2112  NFPA 70E  ASTM F1959  ASTM F1506  EN ISO 11612  EN 1149  ASTM F1930,,16.79%,15.000 Pcs/thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6277,10608,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal Safety Equipments ,Flame Resistant Coveralls ,"RID O’ FIRE

Type: Inherently

Fabric composition :
93% Meta Aramid, 5% Para Aramid, 2% Anti-Static
or
Aramid blend

Weight: 4,5 oz

One piece or 2 pieces type.
Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 

Completed with embroidery patch(es).
NFPA 2112 Certified, No. No. 20190925-MH60283.",NFPA 2112  NFPA 70E  ASTM F1959  ASTM F1506  EN ISO 11612  EN 1149  ASTM F1930,,15.13%,15.000 Pcs/thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6278,10609,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Fire Jacket,"RID O’FIRE
Customized Design available
Fabric :

Outer shell 60% Para Aramid, 38 Meta Aramid,2% Anti Static
Gold/khaki color 

Moisture barrier PTFE FR Membrane laminated to spunlaced non-woven thermal fabric. Composition Membrane : PTFE FR Membrane 25 g/m2  ± 5% white color, Spunlaced : 60% Aramid 40% Para Aramid spunlaced non woven thermal fabric 60 ± 5 g/m2 compliance

Thermall barrier Inherently Flame Resistant woven face cloth and non woven batts, Layer 2 Meta Aramid&FR Modacrylic

All Accessories is a flame resistant NFPA 1971 or EN 469 certified
",NFPA 1971 EN 469,,-,10.000 Pcs/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6279,10610,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Industrial Coveralls ,"AEGISAFE
Customize design available
Fabric composition: 100% Cotton, Tetoron Rayon

Weight : 7 – 14 oz

Accesories : Metal / Nylon / Vislon zipper, Industrial Wash Reflective Material, Snap Button
",SNI ANSI/ISEA 107,,-,30.000 Pcs/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6280,10611,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Coverall Anti Tawon/ Baju Anti Lebah/ Bee Suit ,"AEGISAFE
Design rekomendasi & evaluasi oleh Badan Riset dan Inovasi Nasional
Fabric : 100% Polyester 3 layer, Waterproof & durable water repellent, chemical & poison proof, comfort, lightweight,reflector embroidery,
Complete set with  Safety helmet, face shield 1 mm thickness, leather glove, ice vest, PVC boot,container box 
Available color : Red,khaki,whiteblue , dan lain-lain
",-,,-,6.000 Pcs/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6281,10612,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Safety Vest,"AEGISAFE
Customized Design available
Fabric : 100% Polyester

Type/Design: ANSI Class I,II & III

Accesories : Vislon or Coil Zipper, Highgloss or Fabric Reflective Material

",ANSI/ISEA 107 EN 471,,-,30.000 Pcs/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6282,10613,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Pakaian Dinas Harian (PDH),"AEGISAFE
Fabric : 65% Polyster ,35% cotton/rayon/serat alam
Accessories,design &
warna bisa disesuaikan sesuai pesanan
",SNI ISO 1833 SNI 7728 SNI 0276 SNI ISO 7211 SNI ISO 105,,-,30.000 Stel/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6283,10614,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Pakaian Dinas Lapangan (PDL),"AEGISAFE
Fabric : 65% Polyster ,35% cotton/rayon/serat alam
Accessories & design bisa disesuaikan sesuai pesanan
",SNI ISO 1833 SNI 7728 SNI 0276 SNI ISO 7211 SNI ISO 105,,-,30.000 Stel/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6284,10615,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Poloshirt ,"AEGISAFE
Material : 100% Polyester. Colour : Combination red-navy blue and stripe Accesories : Coil zipper No.3 & Spun polyester sewing threads.
Asesoris,desain dan warna bisa disesuaikan sesuai pesanan
",SNI ISO 1833 SNI 7728 SNI 0276 SNI ISO 7211 SNI ISO 105,,-,50.000 Pcs/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6285,10617,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,T-Shirt,"AEGISAFE
Material : 50% Cotton 50% Polyester, knitting pique fabric, soft finish & No pilling. Colour : Combination grey and stripe (loreng). Accesories : Coil zipper No.3 & Spun polyester sewing threads. 
Asesoris,desain dan warna bisa disesuaikan sesuai pesanan
",SNI ISO 1833 SNI 7728 SNI 0276 SNI ISO 7211 SNI ISO 105,,-,50.000 Pcs/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6286,10618,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Jackets,"W Tech
Customized design available

Outdoor Jackets:
2 layer or 3 layer.
Lining: Fleece or polar fleece

Material : 100%Polyester/Nylon, Waterproof finish, with seam sealing

Accesories: Waterproof zipper, Reflective material, Snap button.
",ASTM D1079,,-,12.500 Pcs/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6287,10619,PT 3DI GARMENTECH,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Raincoat,"W Tech
Type: 1 piece or 2 pieces
Customized design available

Material: 100% Polyester or nylon, Durable Water Resistant 3000 – 6000 mm
Accesories :
Seam sealing, Waterproof zipper, Reflective material, Snap button
",ASTM D1079,,-,15.000 Pcs/Thn,Diberdayakan,2,DKI Jakarta,Kota Jakarta Barat,PT_3DI_GARMENTECH_SKUPBB8389720049NOEPD.PDF
6288,10732,PT DUTA INSTRUMENT KATUP INDUSTRI,Valves,Valve,Choke Valve,"Tipe: Angle and lnline Choke -
Size: 1"", 2"", 2 1/2"", 3"", 3 1/2"", 4"" -
PSL 1,2,3 - Pressure Rating: 150
Psi - 10.000 Psi - Material Body:
Carbon Steel - Material Class:
BB, CC, EE, FF, HR -
Temperature: L, P, U, X, Y",API 6A,,27.14%,500 Unit/Thn,Dimaksimalkan,2,Banten,Tangerang,PT._DUTA_INSTRUMENT_KATUP_INDUSTRI_SKUPBB3691586360DFGH5.PDF
6289,10733,PT DUTA INSTRUMENT KATUP INDUSTRI,Valves,Valve,Choke Valve,"Tipe: Angle and lnline Choke -
Size: 1"", 2"", 2 1/2"", 3"", 3 1/2"", 4"" -
PSL 1,2,3 - Pressure Rating: 150
Psi - 10.000 Psi - Material Body:
Stainless Steel - Material Class:
BB, CC, EE, FF, HR -
Temperature: L, P, U, X, Y",API 6A,,27.12%,500 Unit/Thn,Dimaksimalkan,2,Banten,Tangerang,PT._DUTA_INSTRUMENT_KATUP_INDUSTRI_SKUPBB3691586360DFGH5.PDF
6290,10734,PT DUTA INSTRUMENT KATUP INDUSTRI,Valves,Valve,Actuated Choke Valve,"Tipe: Angle and lnline Choke -
Size: 1"", 2"", 2 1/2"", 3"", 3 1/2"", 4"",
5"", 6"", 7"", 8"", 9"" - PSL 1,2,3 -
Pressure Rating: 150 Psi - 10.000
Psi - Material Body: Carbon
Steel, Stainless Steel, lnconel -
Material Class: BB, CC, EE, FF,
HH - Temperature: L, P, U, X, Y -
Compatible with actuator:
Peneumatic/Hydraulic/Handwheel",API 6A,,25.76%,500 Unit/Tahun,Dimaksimalkan,2,Banten,Tangerang,PT._DUTA_INSTRUMENT_KATUP_INDUSTRI_SKUPBB3691586360DFGH5.PDF
6291,10666,PT MULTI HIDRACHROME INDUSTRI,Machinery Accessories and Transmissions,General Machinery Accessories,Hydraulic Cylinder Loking Pawl,"Type : Double Acting
Dimensions OD TUBE : Ø80 
Retracted : 736 MM
Extended : 1200 MM
Working Pressure : 1800 PSI
Colour : Red",-,-,-, 120 PCS/TAHUN,Diberdayakan,1,DKI Jakarta,Kota Jakarta Barat,PT._MULTI_HIDRACHROME_INDUSTRI_SKUPBB1918696364UDISX.PDF
6292,10667,PT MULTI HIDRACHROME INDUSTRI,Machinery Accessories and Transmissions,General Machinery Accessories,Leveling Jack hydraulic Cylinder,"Type : Double Acting  Retracted : 800 MM Extended : 1075 MM Working Presssure : 2000 psl
Test Pressure : 3000 psl
Clour : Red
Push Factor : 15.599 Kgf",-,-,-,60 PCS/TAHUN,Diberdayakan,1,DKI Jakarta,Kota Jakarta Barat,PT._MULTI_HIDRACHROME_INDUSTRI_SKUPBB1918696364UDISX.PDF
6293,10724,PT MULTI HIDRACHROME INDUSTRI,Machinery Accessories and Transmissions,General Machinery Accessories,Hydraulic Cylinder Raising ,"Model : LTO 150
Type : Single-Double Acting
Retracted : 1.700 mm
Extended : 4.500 mm
Working Pressure : 2.000 PSI

PUSH FACTOR
1 ST Stage : 50.075 Kgf
2 ND Stage : 33.176 Kgf
3 RD Stage : 21.232 Kgf
Pull Factor : 10.399 Kgf
Colour : RED",-,-,-,24 PCS/TAHUN,Diberdayakan,1,DKI Jakarta,Kota Jakarta Barat,PT._MULTI_HIDRACHROME_INDUSTRI_SKUPBB1918696364UDISX.PDF
6294,10725,PT MULTI HIDRACHROME INDUSTRI,Machinery Accessories and Transmissions,General_Machinery_Accessories,Hydraulic Cylinder Telescopic,"Type : Single Acting
Retracted : 13.475 mm
Extended : 26.542 mm
Working Pressure : 2.000 PSI
Test Pressure : 3.000 PSI
Push Factor : 21.131 Kgf
Colour : RED",-,-,-,12 PCS/TAHUN,Diberdayakan,1,DKI Jakarta,Kota Jakarta Barat,PT._MULTI_HIDRACHROME_INDUSTRI_SKUPBB1918696364UDISX.PDF
6295,10435,PT DUTA INSTRUMENT KATUP INDUSTRI,Valves,Valve,Choke Valve,"-	Tipe: Angle and lnline Choke
-	Size: 1"", 2"",  2  1/2"",  3"", 3 1/2"", 4""
-	PSL 1,2,3
-	Pressure Rating: 150 Psi - 10.000 Psi
-	Material Body: Carbon Steel
-	Material Class: BB, CC, EE, FF, HR
-	Temperature: L, P, U, X, Y",API 6A,-,27.14%,500 Unit/Thn ,Dimaksimalkan,2,Banten,Tangerang,PT._DUTA_INSTRUMENT_KATUP_INDUSTRI_SKUPBB47081966128KYDX.PDF
6296,10436,PT DUTA INSTRUMENT KATUP INDUSTRI,Valves,Valve,Choke Valve,"-	Tipe: Angle and lnline Choke
-	Size: 1"", 2"", 2 1/2"", 3"", 3 1/2"", 4""
-	PSL 1,2,3
-	Pressure Rating: 150 Psi - 10.000 Psi
-	Material Body:  Stainless Steel
-	Material Class: BB, CC, EE, FF, HR
-	Temperature: L, P, U, X, Y",API 6A,,27.12%,500 Unit/Thn ,Dimaksimalkan,2,Banten,Tangerang,PT._DUTA_INSTRUMENT_KATUP_INDUSTRI_SKUPBB47081966128KYDX.PDF
6297,10437,PT DUTA INSTRUMENT KATUP INDUSTRI,Valves,Valve,Actuated Choke Valve ,"-	Tipe: Angle and lnline Choke
-	Size: 1"", 2"", 2 1/2"", 3"", 3 1/2"", 4"", 5"", 6"", 7"", 8"", 9""
-	PSL 1,2,3
-	Pressure Rating: 150 Psi - 10.000 Psi
-	Material Body: Carbon Steel, Stainless Steel, lnconel
-	Material Class: BB, CC, EE, FF, HH
-	Temperature: L, P, U, X, Y
-	Compatible with actuator: Peneumatic/Hydraulic/Handwheel",API 6A,,25.76%,500 Unit/Tahun,Dimaksimalkan,2,Banten,Tangerang,PT._DUTA_INSTRUMENT_KATUP_INDUSTRI_SKUPBB47081966128KYDX.PDF
6298,,PT Vastex Inti Mulia,,,,,,,-,,,1,Jawa Barat,Bekasi,PT_VASTEX_INTI_MULIA_SKUPBB9708932310LBHDH.PDF
6299,10194,Asia Karya Ekametal,Fasteners,Bolts and Nuts,STUD BOLT,"ASTM A193 GRADE B7 & ASTM A194 GRADE 2H
DIAMETER SIZE : 1/2"" - 2""",ASME B1.1/ASME B18.2.2,,28.98%,240 TON/TAHUN,Diberdayakan,1,Jawa Barat,Bekasi,ASIA_KARYA_EKAMETAL_SKUPBB3319635216KQVZE.PDF
6300,10195,Asia Karya Ekametal,Fasteners,Bolts_and_Nuts,STUD BOLT,"ASTM A193 GRADE B7M & ASTM A194 GRADE 2HM
DIAMETER SIZE : 1/2"" - 2""",ASME B1.1/ASME B18.2.2,,31.28%,240 TON/TAHUN,Dimaksimalkan,1,Jawa Barat,Bekasi,ASIA_KARYA_EKAMETAL_SKUPBB3319635216KQVZE.PDF
6301,10196,Asia Karya Ekametal,Fasteners,Bolts_and_Nuts,STUD BOLT,"ASTM A193 GRADE B8 & ASTM A194 GRADE 8
DIAMETER SIZE : 1/2"" - 1-1/2""",ASME B1.1/ASME B18.2.2,,26.40%,240 TON/TAHUN,Dimaksimalkan,1,Jawa Barat,Bekasi,ASIA_KARYA_EKAMETAL_SKUPBB3319635216KQVZE.PDF
6302,10197,Asia Karya Ekametal,Fasteners,Bolts_and_Nuts,STUD BOLT,"ASTM A193 GRADE B8M & ASTM A194 GRADE 8M
DIAMETER SIZE : 1/2"" - 1-1/2""",ASME B1.1/ASME B18.2.2,,27.52%,240 TON/TAHUN,Dimaksimalkan,1,Jawa Barat,Bekasi,ASIA_KARYA_EKAMETAL_SKUPBB3319635216KQVZE.PDF
6303,10198,Asia Karya Ekametal,Fasteners,Bolts_and_Nuts,STUD BOLT,"ASTM A320 GRADE L7 & ASTM A194 GRADE 7L
DIAMETER SIZE : 1/2"" - 2""",ASME B1.1/ASME B18.2.2,,26.63%,240 TON/TAHUN,Dimaksimalkan,1,Jawa Barat,Bekasi,ASIA_KARYA_EKAMETAL_SKUPBB3319635216KQVZE.PDF
6304,10199,Asia Karya Ekametal,Fasteners,Bolts_and_Nuts,STUD BOLT,"ASTM A320 GRADE L7M & ASTM A194 GRADE 7LM
DIAMETER SIZE : 1/2"" - 2""",ASME B1.1/ASME B18.2.2,,29.20%,240 TON/TAHUN,Dimaksimalkan,1,Jawa Barat,Bekasi,ASIA_KARYA_EKAMETAL_SKUPBB3319635216KQVZE.PDF
6305,10200,Asia Karya Ekametal,Fasteners,Bolts_and_Nuts,STUD BOLT,"ASTM A193 GRADE B7 & ASTM A194 GRADE 2H ZINC COATING
DIAMETER SIZE : 1/2"" - 2""",ASME B1.1/ASME B18.2.2,,25.73%,240 TON/TAHUN,Dimaksimalkan,1,Jawa Barat,Bekasi,ASIA_KARYA_EKAMETAL_SKUPBB3319635216KQVZE.PDF
6306,6400,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Flame Resistant Coveralls ,"Type: Treated Cotton
 
	FIREGEAR
	Fabric composition: 100% Cotton FR
   Weight : 7,5 oz 

	One piece or 2 pieces type.

	Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 

	Completed with embroidery patch(es).
",o	NFPA 2112  o	NFPA 70E  o	EN ISO 11612,022318-MH47735,47.90%,60.000 Pcs/tahun,Diwajibkan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6307,6401,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Flame Resistant Coveralls ,"Type: Inherently

	FIRETEX
	Fabric composition :
93% Meta Aramid, 5% Para Aramid, 2% Anti-Static
or
Aramid blend

	Weight: 6 oz

	One piece or 2 pieces type.
	Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 

	Completed with embroidery patch(es).
",o	NFPA 2112  o	NFPA 70E  o	EN ISO 11612,022318-MH47735,27.64%,45.000 Pcs /tahun,Dimaksimalkan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6308,6402,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Flame Resistant Coveralls ,"Type: Inherently

	FIRETEX
	Fabric composition :
93% Meta Aramid, 5% Para Aramid, 2% Anti-Static
or
Aramid blend

	Weight: 4,5 oz

	One piece or 2 pieces type.
	Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 

	Completed with embroidery patch(es).
",o	NFPA 2112  o	NFPA 70E  o	EN ISO 11612,022318-MH47735,28.58%,50.000 Pcs /tahun,Dimaksimalkan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6309,6403,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Flame Resistant Coveralls ,"Type: FR Denim
 
	Fabric composition: 100% Cotton FR
   Weight : 13 oz 

	One piece or 2 pieces type.

	Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 

	Completed with embroidery patch(es).
",o	NFPA 2112  o	NFPA 70E  o	EN ISO 11612,-,-,10.000  Pcs /tahun,Diberdayakan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6310,6404,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Industrial Coveralls,"	AEGISAFE
	Fabric composition: 100% Cotton 

	Weight : 7,5 – 10 oz 

	Accesories : Metal teeth zipper, spun polyester theads industrial wash reflective material and non-corrosive nickel-free snap button. 
	Completed with embroidery patch(es).
",o	SNI ANZI/ ISEA 107,-,45.81%,60.000 Pcs/tahun,Diwajibkan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6311,6405,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Jackets,"Customized design available

	Outdoor Jackets:
2 layer or 3 layer.
Lining: Fleece or polar fleece

	Material : 100%Polyester/Nylon, Waterproof finish, with seam sealing

	Accesories: Waterproof zipper, Reflective material, Snap button.
",o	ASTM D 1079,-,-,15.000 Pcs/tahun,Diberdayakan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6312,6406,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Industrial Safety Vest,"Customized Design available

	AEGISAFE
	Fabric : 100% Polyester

	Type/Design: ANSI Class I,II & III

Accesories : Vislon or Coil Zipper, Highgloss or Fabric Reflective Material 
",o	SNI ANZI/ ISEA 107 o	EN 471,-,-,50.000 Pcs/tahun,Diberdayakan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6313,6407,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Raincoat,"Type: 1 piece or 2 pieces
Customized design available

	WTECH
	Material: 100% Polyester or nylon, Durable Water Resistant 3000 – 6000 mm
	Accesories :
Seam sealing, Waterproof zipper, Reflective material, Snap button
",o	ASTM D1079,-,48.61%,10.000 Pcs/tahun,Diwajibkan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6314,6408,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Shirt & Pants,"Customize design available

Fabric composition:

	100% Cotton TC

	65% Polyester

	35% Cotton CVC

	60% Cotton

	40% Polyester TR

	70% Polyester

	30% Rayon
",o	SNI ANZI/ ISEA 107 o	EN 471,-,-,40.000 Pcs/tahun,Diberdayakan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6315,6409,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,T - Shirt,"Customize design available

Fabric composition: 

	100% Cotton TC

	65% Polyester

	35% Cotton CVC

	60% Cotton

	40% Polyester ",o	SNI ANZI/ ISEA 107 o	EN 471,-,-,50.000 Pcs/tahun,Diberdayakan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6316,10233,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Flame Resistant Coveralls ,"Type: Treated Cotton
 
	FIREGEAR
	Fabric composition: 100% Cotton FR
   Weight : 7,5 oz 

	One piece or 2 pieces type.

	Accesories : Aramid tape zipper, Aramid threads, anti flame reflective material and non-corrosive nickel-free snap button. 

	Completed with embroidery patch(es).
",o	NFPA 2112  o	NFPA 70E  o	EN ISO 11612,022318-MH47735,47.90%,60.000 Pcs/tahun,Diwajibkan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6317,10234,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Industrial Coveralls,"	AEGISAFE
	Fabric composition: 100% Cotton 

	Weight : 7,5 – 10 oz 

	Accesories : Metal teeth zipper, spun polyester theads industrial wash reflective material and non-corrosive nickel-free snap button. 
	Completed with embroidery patch(es).
",o	SNI ANZI/ ISEA 107,-,45.81%,60.000 Pcs/tahun,Diwajibkan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
6318,10235,MARDOHAR CATUR TUNGGAL GAYA,"Fire, Safety and Environmental Conservation Equipment",Personal_Safety_Equipments_,Jackets,"Customized design available

	Outdoor Jackets:
2 layer or 3 layer.
Lining: Fleece or polar fleece

	Material : 100%Polyester/Nylon, Waterproof finish, with seam sealing

	Accesories: Waterproof zipper, Reflective material, Snap button.
",o	ASTM D 1079,-,-,15.000 Pcs/tahun,Diberdayakan,3,DKI Jakarta,Kota Jakarta Barat,MARDOHAR_CATUR_TUNGGAL_GAYA_SKUPBB4257584351KWZGK.PDF
